"uniprot_id","protein","gene","description","n_seq","sum_spectra","Gene","Ensembl","in_hpa_muscle","in_blood_blacklist","CR006_T1","CR006_T2","CR007_T1","CR007_T2","CR008_T1","CR008_T2","CR009_T2","CR010_T2","CR012_T1","CR012_T2","CR015_T1","CR017_T1","CR017_T2","CR018_T1","CR018_T2","CR022_T1","CR022_T2","CR023_T1","CR025_T1","CR025_T2","CR072_T1","CR072_T2","CR149_T1","CR149_T2","CR163_T1","CR163_T2","CR383_T1","CR386_T1","CR386_T2","PPS02","PPS20","PPS28","PPS31","PPS32","PPS37","PPS40","PPS41","PPS42","PPS44","logFC_Baseline_SURVvCTL","CI.L_Baseline_SURVvCTL","CI.R_Baseline_SURVvCTL","average_intensity_Baseline_SURVvCTL","t_Baseline_SURVvCTL","B_Baseline_SURVvCTL","P.Value_Baseline_SURVvCTL","adj.P.Val_Baseline_SURVvCTL","sig.PVal_Baseline_SURVvCTL","sig.FDR_Baseline_SURVvCTL","logFC_Training_SURVvCTL","CI.L_Training_SURVvCTL","CI.R_Training_SURVvCTL","average_intensity_Training_SURVvCTL","t_Training_SURVvCTL","B_Training_SURVvCTL","P.Value_Training_SURVvCTL","adj.P.Val_Training_SURVvCTL","sig.PVal_Training_SURVvCTL","sig.FDR_Training_SURVvCTL","logFC_Training_SURV","CI.L_Training_SURV","CI.R_Training_SURV","average_intensity_Training_SURV","t_Training_SURV","B_Training_SURV","P.Value_Training_SURV","adj.P.Val_Training_SURV","sig.PVal_Training_SURV","sig.FDR_Training_SURV"
"P35573","GDE_HUMAN","AGL","Glycogen debranching enzyme",75,9571387,"AGL","ENSG00000162688",TRUE,FALSE,23.4696399757376,23.8804352928381,NA,23.2751268971117,23.5565653886537,23.1339845882181,20.6912946436952,22.6328183702823,22.343492434713,22.9208176079671,22.1799211926231,23.0949448376787,23.1973914639157,23.9169332485604,23.5954935322067,23.4103139334034,23.8860059394637,21.1695396291281,22.6849325128375,23.3385828078543,22.5938108491966,22.81418148264,22.9824431054478,23.1667825219255,23.3168593753705,22.8787450989771,22.8042462114638,19.8245668710501,22.76169077979,23.244684144743,23.1894922309671,23.7248495381491,23.6136907216695,22.9741336485427,23.1632917075119,22.7545110478233,23.3171323499431,23.1535774807252,23.6026794028695,-0.296350632813482,-0.651153966270453,0.0584527006434887,22.954200075413,-1.68910063567006,-5.14850292706404,0.0991281571351512,0.220754294633926,0,0,-0.100073889332435,-0.447431296394666,0.247283517729796,22.954200075413,-0.582614880186285,-6.5098576197978,0.563484005203438,0.675272524524641,0,0,0.196276743481047,-0.117966508677222,0.510519995639315,22.954200075413,1.2631072879259,-5.26328483728739,0.21400067275949,0.59010456554079,0,0
"P10768","ESTD_HUMAN","ESD","S-formylglutathione hydrolase",12,9536857,"ESD","ENSG00000139684",TRUE,FALSE,23.2335522238142,22.8706849184419,23.222619023632,22.7913639034949,23.0015804897245,23.1245836480203,23.6300263361398,23.1235076990405,23.4859749948408,22.9141097301174,23.010362889816,23.0338929601516,23.0169825776467,23.2821539325821,23.2876643195687,23.7884153754077,23.0143731177262,23.5940976564239,23.0743015238564,22.6905482631055,23.3303575290199,23.2429988493781,23.2114355196944,22.886002540349,23.1972338230762,23.0400626157111,23.5410789664408,22.8213487107681,23.0966901818184,23.6607536682659,23.1409974521675,23.0200285214242,23.0688639702979,23.1223969013028,22.9007664382781,22.821532966452,23.4723869251136,23.1578095414603,23.1458755846162,0.134714437914969,-0.0472695763910381,0.316698452220976,23.1556260586971,1.49580799464443,-5.4397379497579,0.142502045601625,0.274632556478505,0,0,-0.128022336549733,-0.306165348531829,0.050120675432362,23.1556260586971,-1.45215142626192,-5.64553005428486,0.154208697821851,0.257414000768254,0,0,-0.262736774464702,-0.423687269562726,-0.101786279366679,23.1556260586971,-3.2985532110446,-1.4051866310345,0.00203861760502198,0.0915438626464943,-1,0
"Q9NZU5","LMCD1_HUMAN","LMCD1","LIM and cysteine-rich domains protein 1",23,9512370,"LMCD1","ENSG00000071282",TRUE,FALSE,23.4823150227355,23.4299284808174,19.1228085078458,22.9188304482346,23.1682584559088,23.0106704475787,21.1814677463556,23.5095614926441,23.3426143381171,22.9970491906028,22.3009695169602,23.4392732156248,23.3791131065647,23.5041712943432,23.3883540497634,22.862716791156,22.6472135439054,22.5218919687704,22.6262393359951,22.6772889709071,23.0073569856644,22.776402847724,23.4095928842673,23.2062977874046,23.2449686684903,23.0750239826716,23.56185808019,21.4499204754683,22.4930895147776,24.0828264740123,23.3650374323942,23.475692638554,23.1104369537944,23.3414790766387,22.927495492186,23.1890947323667,23.4866218274485,23.1042837701209,22.8290755847962,-0.027988090291803,-0.346875059474026,0.29089887889042,22.9396741316359,-0.177350101295525,-6.51591992422475,0.86012265967455,0.912022545886399,0,0,-0.159960702414619,-0.472117159610033,0.152195754780796,22.9396741316359,-1.03546619940959,-6.14835094856408,0.306630932930454,0.432325013387722,0,0,-0.131972612122816,-0.41400296388703,0.150057739641399,22.9396741316359,-0.945546542770521,-5.59379715731575,0.350020456485316,0.697895319476376,0,0
"P63241","IF5A1_HUMAN","EIF5A","Eukaryotic translation initiation factor 5A-1",11,9491205,"EIF5A","ENSG00000132507",TRUE,FALSE,23.1017707106372,22.8425072832228,23.2920720020788,23.0129830898745,23.0728397152352,22.5803711076197,24.0951184480177,23.228714080194,23.3144360640422,23.1446033899997,23.3558636500376,23.0264969226876,23.0714062253096,23.0385967095177,23.3883447426106,24.0868104803838,23.1889489705971,23.8518702820975,23.2777526059552,22.8930504744331,23.1256193892212,23.5613255068462,22.9837161569334,23.1274478869131,22.58006570065,22.7756869877781,22.834769292995,24.2312360573362,23.3292758633214,23.0256285173904,22.8151215365352,22.573761845197,22.8331110768437,22.2020281998551,22.6997511376977,22.8038914038264,23.4039126795603,23.0362189547626,22.8359894983331,0.299354595961631,0.0704590050496378,0.528250186873625,23.1190542217064,2.64267313902226,-3.30596537799761,0.0116613725049056,0.0470119672111222,1,1,0.285430436636137,0.0613659760845701,0.509494897187704,23.1190542217064,2.57408125419096,-3.59115073252297,0.0138338363741872,0.0399713089855066,1,1,-0.0139241593254944,-0.21636424079931,0.188515922148321,23.1190542217064,-0.138984838885259,-6.01112735418976,0.890155031616276,0.966430488969653,0,0
"P30049","ATPD_HUMAN","ATP5F1D","ATP synthase subunit delta, mitochondrial",4,9455498,"ATP5F1D","ENSG00000099624",TRUE,FALSE,23.1155671284967,22.6263760660212,21.5879619656322,23.1981096971874,20.9236775509994,24.3183937118817,22.548814754745,23.0213450068947,22.6850504656691,23.0712468825926,21.9725500255199,22.5452308739125,22.3566007302618,22.8742225867332,23.2614640312532,22.6271049165503,23.7283652270893,22.2984298436038,22.9885459864658,23.0040283730371,22.9082035994699,23.256157426059,23.2992758831012,22.6704837783734,24.0364315272435,23.5119231910255,22.9784100888281,23.317847573409,22.7858005393095,23.0679860059811,23.1508383573379,23.3511173919177,23.8481777577038,23.6117187431068,23.4120412328958,23.900405724321,23.2992363693848,23.1165858707281,23.2791316293352,-0.572069343995274,-0.950644542793222,-0.193494145197326,23.0142271413866,-3.05345457644607,-2.33353337057677,0.0039984058557837,0.021691500090726,-1,-1,-0.329817906549756,-0.700402797935795,0.0407669848362825,23.0142271413866,-1.79838001973915,-5.11356006124239,0.079617651147848,0.157236908800806,0,0,0.242251437445518,-0.0925684417110398,0.577071316602075,23.0142271413866,1.46200909649045,-5.01647216230485,0.15150110372444,0.503826060188921,0,0
"P16671","CD36_HUMAN","CD36","Platelet glycoprotein 4",11,9426497,"CD36","ENSG00000135218",TRUE,FALSE,21.8820504568217,21.995503671706,26.471406501271,22.4833444354758,21.1317839361114,21.4614299709095,25.0583711515201,22.5746867771851,21.9872204898869,22.8164759485042,24.8471545372745,21.7096547335072,22.4135138428263,21.332693694166,21.7958174664774,22.9887613223919,21.3658209285504,24.4148713001778,22.7330653713234,21.9450261264759,23.0711683601975,23.0713431453615,21.9253218269805,22.1883010916929,21.6605855107649,21.7357121713586,21.6090829718553,26.1686220464967,23.5430032560019,21.8030250401319,21.3085467762954,21.5176915764254,20.8433672581937,21.2723732263224,21.9410964634383,20.9510447120748,21.7382815905152,21.8485031631326,21.5941140766459,0.686251307490629,0.165000164982696,1.20750244999856,22.3897394083705,2.66030305023027,-3.26617326432953,0.0111561293928619,0.045591539358144,1,1,0.772376283852218,0.262126804635149,1.28262576306929,22.3897394083705,3.0587311600417,-2.44509453598718,0.00394185883748412,0.0147096778626579,1,1,0.0861249763615888,-0.374880512373216,0.547130465096393,22.3897394083705,0.377500878794403,-5.95177751980969,0.707784210077464,0.893273354543031,0,0
"Q96Q06","PLIN4_HUMAN","PLIN4","Perilipin-4",55,9416718,"PLIN4","ENSG00000167676",TRUE,FALSE,21.3436944018675,20.5956204900023,25.1037092140309,21.911865495022,20.9123207307852,20.9270855168369,24.4637343155014,21.9302108838031,21.6722111265485,22.1360444941087,24.1419155518234,21.6329224818176,21.8389976660211,21.3870154630202,21.2474043435235,23.1453634892216,21.514780492493,24.5604617785219,22.9085544685718,22.2570584588244,22.4537622281478,22.7423315696019,21.8453871379316,21.461097466064,20.6033835026188,20.694802012294,21.4176950548627,26.7442403571865,23.1725738647426,21.7073611535651,20.8710603035149,20.5604696826161,20.9876598128172,21.0908516393311,21.4395155259394,20.1331689396448,21.4151185275375,21.7391947750523,21.1823352050518,0.77018779510728,0.24874436124435,1.29163122897021,21.9972558877145,2.98458791769552,-2.50286181333404,0.00480999883130531,0.0245785153152589,1,1,0.627352589941584,0.116914877921278,1.13779030196189,21.9972558877145,2.48349842737759,-3.7901173413443,0.0172706355319124,0.047086231993211,1,1,-0.142835205165696,-0.604010760424792,0.318340350093401,21.9972558877145,-0.625840884454859,-5.83231696958441,0.53495136350271,0.812302423920454,0,0
"P13693","TCTP_HUMAN","TPT1","Translationally-controlled tumor protein",8,9392184,"TPT1","ENSG00000133112",TRUE,FALSE,23.035926959605,22.9596716229894,22.166812117126,22.8774284118404,23.109738830466,23.0854472074759,23.1859725212142,23.2034289746117,23.3298852300136,23.1467778205556,23.0254278523356,23.0784781883889,22.8551377205326,23.671287812798,22.8005449985589,23.1434707588486,23.3497299234851,23.2349769137672,23.2365464140346,23.2194822498211,23.3437969683589,22.9099805334519,23.0132011411246,22.9429439035353,23.3293499393194,23.0352014753735,23.4634801587101,22.8740108165864,22.6079358684998,23.2469809418817,23.3676672865405,23.0692844528612,23.123722126321,22.7393514330315,22.9959697104128,23.1059011872135,23.3251988116245,23.2218463005872,23.3384111084672,0.108830658684742,-0.0762961405316986,0.293957457901182,23.0966770946761,1.18789187737064,-5.8360396152462,0.241836786226377,0.395156811306497,0,0,-0.0918110713683369,-0.273030535818477,0.0894083930818035,23.0966770946761,-1.02372936305795,-6.16022706601572,0.312075182703589,0.438083753206999,0,0,-0.200641730053079,-0.364371770317472,-0.036911689788685,23.0966770946761,-2.47621210703537,-3.27675832778465,0.0175783625340868,0.224475061076468,-1,0
"P08574","CY1_HUMAN","CYC1","Cytochrome c1, heme protein, mitochondrial",7,9371399,"CYC1","ENSG00000179091",TRUE,FALSE,22.9723060869195,23.5803465208926,21.3018732209573,23.4434031306074,23.9209286752934,23.934113533936,21.9889213448582,22.0736665341608,22.5211431599038,22.8486627582182,22.5226078445062,23.0942433273045,22.7608266961653,23.215217617685,23.4638392979411,22.4215137972956,23.4712093903483,21.935183337647,22.708740701402,22.9319092726615,23.2909136296137,23.1417507874161,23.4579389874013,22.8528298698944,23.5681681277162,23.2099178853041,22.6132112755962,21.6368896409362,23.9512453510256,22.7385289260961,22.8210661463974,23.4378890487571,23.2558614030108,22.7298319275341,23.1894235597769,23.3255321299564,23.0531497598951,22.9922571625541,23.2497942419575,-0.0632850450126412,-0.402133413279643,0.275563323254361,22.964791182296,-0.37739022068748,-6.46036139465033,0.707865789093552,0.811758151442881,0,0,0.016593246579518,-0.31510329917752,0.348289792336556,22.964791182296,0.101084685792105,-6.67696456114303,0.919984976200001,0.946424139965195,0,0,0.0798782915921592,-0.219806341938486,0.379562925122805,22.964791182296,0.538591183953874,-5.88093192092331,0.593134617778263,0.840563941470221,0,0
"O60662","KLH41_HUMAN","KLHL41","Kelch-like protein 41",23,9075920,"KLHL41","ENSG00000239474",TRUE,FALSE,22.9315101546741,24.9701982190682,NA,22.464569633533,20.869922191709,22.2570621651021,20.3386090266049,23.5065054849068,23.1978227423333,23.5509296237549,21.688489197081,23.3387064157437,23.1947042113112,24.2636042022972,23.573021986634,22.6676956595458,23.3734357704067,21.5492971385258,23.0746314835762,24.3235685347422,22.6124271886517,20.7976966815996,20.8400393243614,21.9101532293227,23.5005187046505,23.4733495991094,23.936671736374,NA,20.8693009352944,23.0800601573602,23.0830708510819,22.5892989194346,22.8432850561334,22.9098253973622,22.7116808386783,22.6521353354741,22.5345048199,23.0536126098355,23.3429486237967,0.00511320316594777,-0.622152277306308,0.632378683638203,22.7533746986479,0.0164983152486926,-6.52870399901249,0.986922581336988,0.992020792163769,0,0,0.196391492747328,-0.417364571109433,0.810147556604088,22.7533746986479,0.647626799588028,-6.46898928116523,0.521093739078515,0.63953917310398,0,0,0.19127828958138,-0.364637366297791,0.74719394546055,22.7533746986479,0.696393504352016,-5.78301385187057,0.49039175592735,0.781171666205184,0,0
"Q9NZ45","CISD1_HUMAN","CISD1","CDGSH iron-sulfur domain-containing protein 1",5,8952850,"CISD1","ENSG00000122873",TRUE,FALSE,22.5589664990097,23.1085360314015,NA,23.1847557608299,23.770453542205,23.2265005011159,21.9882173730371,22.8601057229377,22.6238994852273,22.9515838716524,22.5840521325943,23.0286859262977,22.8303216868363,22.8127378539336,23.3876639479923,21.890584634467,22.9901527661573,21.5128559485734,22.7136186056341,22.9288453202564,22.7942384994301,22.8413444807681,23.0070360157571,23.1843710263602,23.3462554833286,23.2126548095295,22.3059402698524,21.4511154072787,22.5958345099974,22.9117559797116,22.8142452316411,23.5605335838032,23.6212092756816,23.673495035201,23.5046293008531,23.7858307801536,23.2279592573769,22.9932931787537,23.2663022130118,-0.560621700912254,-0.831400200867894,-0.289843200956614,22.9223837354907,-4.18690478417062,0.71438217567528,0.000154592868521637,0.0019279226764666,-1,-1,-0.357909842468594,-0.623005766783517,-0.0928139181536708,22.9223837354907,-2.73028478368548,-3.23984663676144,0.00942663687561374,0.0298716214435432,-1,-1,0.20271185844366,-0.0371120338843341,0.442535750771654,22.9223837354907,1.70932272244207,-4.65956299852377,0.0952856546436673,0.416713055262916,0,0
"P31040","SDHA_HUMAN","SDHA","Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",26,8885909,"SDHA","ENSG00000073578",TRUE,FALSE,22.9449290906582,22.8292614451627,22.3166035569731,22.7836724565831,23.9231165189871,24.161841937244,22.5345895486142,22.6133293211228,22.6427712757906,22.8231224469137,22.6058573336553,22.7138855704595,22.371430099669,23.1125529213087,23.1395586355585,22.6066734927642,22.8586815272604,22.5133541700541,22.7488944410418,22.8624125051228,22.9751550024793,22.3880334456525,22.7192739226705,22.6792257634049,23.7344438857571,23.3878870373136,23.1372737747449,21.6519796428555,22.8010553544099,22.8388983165988,23.2547869957621,23.5560613268382,23.3231937241306,23.3674788346992,23.0140414246265,23.8181096639837,22.944906922607,23.1559753928266,23.3545031765887,-0.302397450778884,-0.553946808968277,-0.0508480925894905,22.9540723564844,-2.42912497676933,-3.77291779083401,0.0196901322875422,0.0679661173425342,-1,0,-0.410716729862877,-0.656956821339649,-0.164476638386104,22.9540723564844,-3.37037773421807,-1.64412258390896,0.00166602246129336,0.00761328940349899,-1,-1,-0.108319279083993,-0.33079482945895,0.114156271290964,22.9540723564844,-0.983826278204921,-5.55899209409738,0.33107660314417,0.682706434841064,0,0
"P07919","QCR6_HUMAN","UQCRH","Cytochrome b-c1 complex subunit 6, mitochondrial",4,8862678,"UQCRH","ENSG00000173660",TRUE,FALSE,23.3550486954751,23.2677195180704,21.5841588493797,23.5340891451053,24.0160305655658,25.0194781253255,22.5032130695612,22.6875195830423,21.8839603624558,22.2184106219813,22.5950244887751,23.0251251813977,23.0692835756347,23.1256985478309,22.8581406829273,22.8114041118251,23.0618782819202,22.0253046911565,22.115061434344,22.4756898239649,23.2373863243383,22.4683044523736,23.3145057330816,22.4817363659908,23.4088139278764,23.3159541043983,22.8905146956189,22.2569068080814,23.4915191295325,21.9934851325203,22.326361527253,22.9440747674192,23.1558946828094,22.9463942022256,22.6283340556928,22.670358373011,23.0346853330585,22.6895060825503,23.0204747790433,0.228901775068969,-0.137847464994124,0.595651015132063,22.8591653803234,1.26117364110242,-5.74929043274684,0.214505438027367,0.365186466628795,0,0,0.208639267704232,-0.150369266732891,0.567647802141355,22.8591653803234,1.17431936944319,-5.99818540217173,0.247166645538646,0.370366764206359,0,0,-0.0202625073647376,-0.344623259544444,0.304098244814969,22.8591653803234,-0.126229201288527,-6.01275989194158,0.900178784253012,0.966430488969653,0,0
"P55786","PSA_HUMAN","NPEPPS","Puromycin-sensitive aminopeptidase",39,8842001,"NPEPPS","ENSG00000141279",TRUE,FALSE,23.2356549753291,22.9404340302868,21.6719814147443,23.1357313844933,23.1766228860523,22.7997438860222,22.0547541079084,23.2610249910736,23.5748979692262,22.9631519505068,22.8114320826922,23.242980633257,22.9935801922272,23.1569498064214,22.8990739937774,22.9695129522797,23.1157500631022,22.4726460820471,23.2575657346017,23.059065191809,23.2337881736895,23.1600339531718,23.0036511394601,23.1472704042739,22.8180043603243,22.7124674893709,23.2341402849968,21.6841216886964,22.7654781964586,23.5549002403884,23.099340326546,22.9513271459839,23.326936986384,22.8672933552069,23.098507748419,23.0238025907903,23.3887444423228,23.2398695898987,23.3614090353612,-0.0159173346444312,-0.211983901271162,0.1801492319823,22.9862472174257,-0.1640445288218,-6.51819747965111,0.870516882020224,0.918509352044264,0,0,-0.150973435747332,-0.342901770008289,0.0409548985136249,22.9862472174257,-1.58948484628659,-5.44642390998208,0.119774057658635,0.214970523170049,0,0,-0.135056101102901,-0.308461502072234,0.0383492998664327,22.9862472174257,-1.57378910815523,-4.86202906163412,0.123362780725828,0.456820412151392,0,0
"Q9BQ69","MACD1_HUMAN","MACROD1","ADP-ribose glycohydrolase MACROD1",8,8818954,"MACROD1","ENSG00000133315",TRUE,FALSE,23.570745350069,23.0992645440671,NA,23.2948096337129,23.8025914904456,23.444281563114,21.0087230809684,23.3621095168494,23.0760073507582,22.7974843638265,22.2823958816926,23.0911678387725,23.2019884103003,23.0807286853548,23.0945481893845,22.5138815002146,22.843851480278,21.9362230492058,22.7300849915155,23.0108908246037,23.091051201592,22.2046488566759,22.6933214569306,23.1504727319451,23.2950711615607,23.1518075053201,23.0417969129946,20.2036209594625,23.0402526989698,22.8947602806822,23.0753142674617,23.1154726285375,23.4480762716744,22.5957749194915,23.0609553825156,23.3741996411265,23.4032504297786,23.2295552003697,23.2537082240903,-0.0870661257371914,-0.367389480747563,0.19325722927318,22.909602328324,-0.628097833306158,-6.33312108201628,0.533576716058273,0.675127140392519,0,0,-0.0953387650287922,-0.369779235434342,0.179101705376757,22.909602328324,-0.702520052029435,-6.43289709678932,0.486499596200688,0.60756969626664,0,0,-0.00827263929160083,-0.256550246708893,0.240004968125691,22.909602328324,-0.0673819995898532,-6.01544854945375,0.94661959042128,0.977590864698845,0,0
"P01011","AACT_HUMAN","SERPINA3","Alpha-1-antichymotrypsin",20,8797658,"SERPINA3","ENSG00000196136",TRUE,FALSE,21.3418464722401,24.691877178985,24.6460844247023,22.3337521941151,21.8530497049097,21.9066580043305,23.4050094205388,22.4299274948288,22.4476314487822,22.9856729752587,23.958483386319,22.7584299147484,22.7803321280893,20.9735514203566,22.9017970077139,24.2869331634738,22.7609692896914,25.0017652065705,24.2061774593536,22.5777724162712,22.4707664082282,24.3934620500355,23.550302040644,21.7974791627616,21.9437718444588,22.0558254124561,20.9433343801604,23.2742279415128,24.1581275109157,19.8934033527769,19.9395113467454,20.3543238305626,20.3235511674552,20.0089788620623,19.5546132662284,19.5710277149427,21.7444831332388,19.8059046238926,19.8388481732611,2.37408209179091,1.70614182759768,3.04202235598413,22.2017862290671,7.18212658715973,9.93998528545393,1.01004277648641e-08,2.4405158586853e-06,1,1,2.68135479321098,2.02751225137421,3.33519733504774,22.2017862290671,8.28659390429513,13.3169948735238,3.08765388331547e-10,6.63159439605423e-08,1,1,0.307272701420072,-0.283467736017658,0.898013138857801,22.2017862290671,1.05104721483056,-5.494704818231,0.299504929248484,0.661649175128365,0,0
"Q9UN36","NDRG2_HUMAN","NDRG2","Protein NDRG2",11,8720292,"NDRG2","ENSG00000165795",TRUE,FALSE,23.5708792252147,22.8074307794944,20.4085397708804,23.1871224164779,22.6564359830938,23.0580607580355,22.0672990554463,23.37070759886,23.3096304821867,22.6237333414645,22.4923148996677,23.1913913173217,23.2276988769949,23.4997310293269,23.3090703595818,23.1420968659699,23.1797309730181,22.965197309152,22.7067573597467,22.7374081779596,23.0006205541048,22.7518283644881,22.758753167629,23.5541997665969,22.8562850769513,23.0496577633673,23.5105144116928,NA,22.8404487968082,23.2522528036508,23.1705016594436,23.3446877852644,22.9213792443592,22.4234816029775,22.7139569835387,22.3051375308921,23.0206772768948,23.2720066448519,23.3987062872826,0.148219867008546,-0.158442047261726,0.454881781278818,22.9383245342286,0.977426106953145,-6.05662393039637,0.334342854161456,0.497524816854576,0,0,0.12506220947769,-0.174960131539783,0.425084550495163,22.9383245342286,0.842965614324594,-6.32589018046564,0.404354150670882,0.53062903818521,0,0,-0.0231576575308559,-0.294545824114476,0.248230509052764,22.9383245342286,-0.172560375784346,-6.00423602314679,0.863883510752664,0.956955201309398,0,0
"Q9H0U4","RAB1B_HUMAN","RAB1B","Ras-related protein Rab-1B",9,8676469,"RAB1B","ENSG00000174903",TRUE,FALSE,22.7175385670392,22.7508210888885,24.4199636221439,22.5898132681667,22.4080535932863,22.4056450873592,24.0878133740397,23.2132653072916,23.120234469554,22.9366893371907,24.3616778033181,22.6863313317571,22.8753901986894,22.4606203527106,22.7378333150841,23.6356988924186,22.9436679715709,23.9406660690661,23.5231512946167,23.1508039710854,22.9828357619186,23.5740456473052,23.1392489507085,22.6863340036397,22.3750643185608,22.406120429877,22.8277892959035,23.6986253759623,22.8563322396508,22.8252830673829,22.858267623528,22.2695138611575,22.8286106976537,22.5194504284554,22.7301640275861,22.5676769830195,22.8857228496477,22.6840612921026,22.7718224387427,0.216330043651705,-0.0410295061268552,0.473689593430266,22.9859653386687,1.69852325442432,-5.13465641837119,0.0971257922942856,0.218307158726574,0,0,0.161911931254842,-0.0900157203839288,0.413839582893613,22.9859653386687,1.29866746962265,-5.84881293005175,0.201447430373278,0.316598898574876,0,0,-0.0544181123968634,-0.282032318584294,0.173196093790567,22.9859653386687,-0.483102245713128,-5.9081160441065,0.63163998355949,0.856213245596419,0,0
"Q9NZN4","EHD2_HUMAN","EHD2","EH domain-containing protein 2",32,8675737,"EHD2","ENSG00000024422",TRUE,FALSE,21.6759950042203,21.9839232876774,26.1692884067657,21.9660773314404,21.9569602258982,21.8733039037459,25.1125207963635,22.3104289889823,21.8682850673034,22.6149475758748,24.8749081509129,21.621107091601,22.217353268665,21.1545623254871,21.8124828073173,23.652086834709,21.8855903594392,24.6558955043731,23.0391701123011,22.4187520557801,23.1299654990401,23.4826721444974,21.6525115858265,22.1572522892436,21.5461369163692,21.7051567688785,21.3974461545185,25.7480935746043,24.0262402530875,21.1671299889439,21.0785693893625,20.6986848016047,21.0377305961333,20.8825970726627,21.2111692605174,20.8807245136213,21.1245544911708,21.2503170662362,21.3181497332103,1.07686887449174,0.559795603231271,1.59394214575222,22.3168907999586,4.20829022345553,0.801405527568956,0.000140032887816248,0.00181666826945508,1,1,1.20500429875357,0.698844511537936,1.71116408596921,22.3168907999586,4.81056297911518,2.50489274581558,2.13351148746258e-05,0.000238385994523998,1,1,0.128135424261828,-0.32917506714973,0.585445915673385,22.3168907999586,0.566178004885798,-5.86633479220286,0.574415377875883,0.831514296315267,0,0
"P61970","NTF2_HUMAN","NUTF2","Nuclear transport factor 2",5,8597711,"NUTF2","ENSG00000102898",TRUE,FALSE,23.0197141704284,22.7315157220813,23.6899677527049,23.101971441866,23.1210544205672,22.69061104379,24.0523121981457,23.0790904329461,23.5355822796578,22.8571086589262,23.0428342868938,23.1300794762631,22.817987832145,22.815815535704,23.1053008225037,23.7633856796432,23.0855200225051,23.649625995843,23.1050109214036,22.7628453430547,22.9095072241572,23.1038052958661,23.193462893534,22.8643248493179,22.7636232678464,22.6818624953161,22.8336838468803,23.1482903773067,23.3171878570098,22.5742141526872,22.693804902889,22.2813198546461,22.5745599882256,22.3242521031064,22.5691776927395,22.5623760155443,22.7643956883155,22.6869362036718,22.7441411611242,0.508884267978406,0.319504700210048,0.698263835746763,22.9679041001861,5.42976271980693,4.4917172393786,2.93218132751201e-06,0.000113358130121614,1,1,0.358378685386633,0.172996212432749,0.543761158340517,22.9679041001861,3.90632567581156,-0.172159234614362,0.000349754160799918,0.00213947719248811,1,1,-0.150505582591773,-0.317996860932921,0.0169856957493753,22.9679041001861,-1.81574710055732,-4.49407951925297,0.0768618480601597,0.381938180720536,0,0
"O75369","FLNB_HUMAN","FLNB","Filamin-B",53,8581848,"FLNB","ENSG00000136068",TRUE,FALSE,23.1685628148073,23.2590914362673,22.2542776014272,23.0422896342362,22.8698953280514,22.8516065789068,21.4076957462688,23.4702436188027,23.2899265092492,23.3927243257755,22.4975697953475,23.2997082811376,22.8750794113435,22.7636615322112,22.6996911303924,22.659043069432,22.8851050252046,21.8176282204937,22.7706581555291,23.6392801845941,22.7535446029354,22.1884643455131,22.4710573987683,22.6365643700597,23.2738821567803,23.3593874916343,23.9594771674827,22.5081648949179,22.9547053844466,22.6729745045316,22.175547993558,23.1962944054173,23.3985103873243,24.0790512822491,23.6031321080262,22.6658063097911,23.1928818987493,22.879725219569,22.3887668622004,-0.0590141947987277,-0.431455451542449,0.313427061944993,22.9044019790624,-0.320179594199943,-6.48032402630953,0.750488019775865,0.839521610084923,0,0,-0.00784061811578596,-0.372421032036974,0.356739795805402,22.9044019790624,-0.0434562168460861,-6.68116651059871,0.965552681601265,0.979744532039499,0,0,0.0511735766829418,-0.278221314931192,0.380568468297075,22.9044019790624,0.313923523269022,-5.97293380853371,0.755199987335665,0.913459426589112,0,0
"P18206","VINC_HUMAN","VCL","Vinculin",68,8502602,"VCL","ENSG00000035403",TRUE,FALSE,22.9033130387981,23.0883605259239,24.115247900398,22.5402923689475,22.4363719697622,22.3635191930411,24.142304876104,23.008800208147,22.7425416160386,22.729558220514,24.1811935897078,22.6676307111855,22.7690360271547,22.6120150607848,22.6094936253406,23.0025295890904,22.8606108392154,23.7969164709787,22.9074539740061,22.9501967140836,22.5681305846946,23.5588797084441,22.6688945659059,23.3550024923619,22.5050404888383,22.5870857129777,22.9294423006535,24.9689997471185,23.0001642295487,22.9285913423612,22.5585224174722,22.6686224680446,22.6143027051699,22.3141727556863,22.5444459808273,22.3758612931312,22.7185848489898,22.5233605918243,22.680877482374,0.185457187730865,-0.0567530948681456,0.427667470329876,22.9358043137345,1.54719851843955,-5.36562735381559,0.129640878489429,0.260494613430423,0,0,0.280712143734306,0.0436140148697089,0.517810272598902,22.9358043137345,2.39236820312824,-3.98501249574707,0.021495540914692,0.0562258194696883,1,0,0.0952549560034406,-0.118960919224982,0.309470831231863,22.9358043137345,0.898526469728753,-5.63474358907639,0.374247428463961,0.713360617646983,0,0
