uniprot_id,gene,pre_mean,post_mean,pre_sd,pct_miss,shift,effect_d
Q9H0P0,NT5C3A,21.517788261696744,21.40877645537282,0.6573769978881119,5.128205128205128,-0.10901180632392382,-0.16582844649894193
P31949,S100A11,20.729955217707992,20.56549407782252,1.5220498022968785,10.256410256410255,-0.1644611398854714,-0.10805240382889453
P11166,SLC2A1,20.57118580869996,20.456519379107483,1.603687098049744,5.128205128205128,-0.11466642959247508,-0.07150174727471574
Q13643,FHL3,21.352342165671043,21.218375178778803,0.9659913745619616,5.128205128205128,-0.13396698689223996,-0.13868341935556994
P51668,UBE2D1,21.42484358823247,21.035447140217627,0.7579207461557429,20.51282051282051,-0.38939644801484263,-0.5137693485630312
P01034,CST3,21.109235323843063,21.110076397571703,1.084377391935475,2.564102564102564,8.410737286403958e-4,7.756282405880729e-4
Q16778,HIST2H2BE,21.287682883069916,21.12858680606644,0.9041634615723275,23.076923076923077,-0.1590960770034755,-0.175959418584345
Q01432,AMPD3,21.368597448501774,21.19291196473969,0.9007457341759849,7.6923076923076925,-0.17568548376208426,-0.195044480474619
O15382,BCAT2,21.401698980954194,21.272407558736823,0.68876184699167875,7.6923076923076925,-0.12929142221737067,-0.18771571448401192
Q14324,MYBPC2,20.97615600963918,20.932350664518623,1.2517176583218383,7.6923076923076925,-0.04380534512055689,-0.034996186903112125
P56556,NDUFA6,21.307626345258033,21.272175543244014,0.7121931182848037,2.564102564102564,-0.035450802014018734,-0.04977695108792399
Q96MF2,STAC3,21.42526237169463,21.235112336118796,0.6020512914099754,17.94871794871795,-0.190150035575833,-0.3158369366346025
Q9BS92,NIPSNAP3B,21.24358632504115,21.068563522510633,0.9959489170721576,7.6923076923076925,-0.17502280253051694,-0.17573471844825184
P14649,MYL6B,20.91672700660816,20.75771740987332,1.3869433619194804,7.6923076923076925,-0.15900959673484039,-0.11464750551513275
O94760,DDAH1,21.207769283119728,21.147972565882693,0.788593882753524,2.564102564102564,-0.05979671723703461,-0.07582701127257431
Q99643,SDHC,21.128669639546082,20.63741117056692,1.0836251131323211,17.94871794871795,-0.4912584689791615,-0.45334725360796807
P23327,HRC,21.27768970851987,21.158628583549223,0.587966754689557,5.128205128205128,-0.1190611249706457,-0.2024963554844343
P20774,OGN,20.526166997721685,20.47984643901432,1.5715243363190048,2.564102564102564,-0.04632055870736451,-0.02947492293747201
Q14240,EIF4A2,21.413799694253665,21.38679547941054,0.3519429251997518,2.564102564102564,-0.02700421484312443,-0.07672896060575073
O15260,SURF4,21.244893387646663,21.15102140655718,0.7528125075909403,35.8974358974359,-0.093871981089481693,-0.12469503381377053
Q9HB71,CACYBP,21.351248941082734,21.327150789534755,0.4715729409353851,5.128205128205128,-0.02409815154797812,-0.05110164187999932
O15273,TCAP,21.021950471569845,20.8271034665779,0.8390682570007291,25.64102564102564,-0.19484700499194574,-0.23221830091443493
P20231,TPSB2,20.856168714598184,20.84572816838476,1.1492214998052297,2.564102564102564,-0.01044054621342383,-0.009084885912065946
P21817,RYR1,21.19201260674305,21.073574618213115,0.6704860038044109,5.128205128205128,-0.11843798852993359,-0.17664498268107534
P39687,ANP32A,21.152915971771648,21.1556243157701,0.6332664206619384,2.564102564102564,0.002708343998452989,0.004276784478201167
P02655,APOC2,20.30333838177518,20.25417460964202,1.6989931195065437,2.564102564102564,-0.049163772133159256,-0.028937004846398908
P12109,COL6A1,19.93388297363102,19.79185668291861,1.6983521451988153,10.256410256410255,-0.1420262907124119,-0.08362593771492884
Q08043,ACTN3,20.130281233214117,19.95367002830018,1.5010582653243878,33.33333333333333,-0.1766112049139359,-0.11765779449991512
P34949,MPI,21.163029817058696,21.118345578106265,0.48814692164199297,2.564102564102564,-0.04468423895243134,-0.09153850402687323
Q01484,ANK2,21.131464204041,21.121428582752422,0.41881422368113685,2.564102564102564,-0.01003562128857638,-0.023961987728995982
Q5SSJ5,HP1BP3,21.117904697346574,21.150175332126885,0.5747018290227429,20.51282051282051,0.03227063478031056,0.05615196115729344
O75923,DYSF,21.10243387369844,21.059052189161005,0.5593766903463236,2.564102564102564,-0.04338168453743663,-0.07755361509715032
Q8IVN3,MUSTN1,20.737393908487846,20.6450645283941,1.2810793395206272,5.128205128205128,-0.09232938009374436,-0.07207155501258299
P51970,NDUFA8,20.994865758568977,20.937006820632295,0.7428228288249388,5.128205128205128,-0.05785893793668251,-0.07789062975919678
P51636,CAV2,19.828987032525703,19.751230972278943,1.6313279796381182,20.51282051282051,-0.07775606024675952,-0.047664271818600425
Q92523,CPT1B,20.9504316167116,20.80456483969735,0.6478450615405327,10.256410256410255,-0.14586677701425188,-0.22515688653609606
P01591,JCHAIN,19.84174147807132,19.481867636803063,1.9798740580269214,12.82051282051282,-0.35987384126825717,-0.18176602688905164
Q9BXN1,ASPN,20.11468325475029,20.00522408032567,1.491620339387867,7.6923076923076925,-0.10945917442461806,-0.07338273120460266
O14521,SDHD,20.80418584624021,20.751484043793678,0.9671722242777361,5.128205128205128,-0.05270180244653133,-0.0544906079016981
O75438,NDUFB1,20.885918396626735,20.778780850630664,0.6831691654349493,7.6923076923076925,-0.10713754599607128,-0.15682432904866345
Q8NB12,SMYD1,20.90579949185042,20.82160352567696,0.6582636029946363,5.128205128205128,-0.08419596617346059,-0.12790615460193785
O75521,ECI2,20.825689687725628,20.776756439517616,0.7863804217368141,2.564102564102564,-0.04893324820801226,-0.06222592380916274
P02753,RBP4,20.175317112738906,20.130884568285985,1.3450996997503157,2.564102564102564,-0.04443254445292055,-0.03303290043196675
Q7Z3D6,DGLUCY,20.78950319447458,20.719720863616207,0.8363238868775529,7.6923076923076925,-0.0697823308583736,-0.08343936117729292
A6NDG6,PGP,20.863485293300084,20.842005299011575,0.46351773036168537,2.564102564102564,-0.021479994288508664,-0.04634125704694772
P50993,ATP1A2,20.721496867692444,20.63345368783063,0.6902101749111004,5.128205128205128,-0.08804317986181331,-0.1275599564627591
O60888,CUTA,20.83475644277552,20.809977578587763,0.4293946884843928,7.6923076923076925,-0.024778864187759098,-0.05770649906085118
P16083,NQO2,20.673457034072435,20.652725914598506,0.7509857938543607,5.128205128205128,-0.020731119473929027,-0.02760520857196059
Q13522,PPP1R1A,20.755968820361396,20.73628451188946,0.49106796159534616,5.128205128205128,-0.019684308471937584,-0.040084692978113706
Q9UII2,ATP5IF1,20.038410725998663,19.693772174627895,2.1822068091162965,23.076923076923077,-0.3446385513707675,-0.15793120520521695
P55822,SH3BGR,20.595185502792628,20.504623784953996,0.7808209439809041,5.128205128205128,-0.0905617178386322,-0.11598269556771393
O14732,IMPA2,20.658417724878014,20.40966396873203,0.8629107643490356,7.6923076923076925,-0.24875375614598383,-0.288272862529
Q96RP9,GFM1,20.721480790735786,20.67213194081445,0.5421984616454387,10.256410256410255,-0.049348849921337035,-0.09101621161294969
P35908,KRT2,20.043671494018223,19.95069581778953,1.2030606230694214,10.256410256410255,-0.09297567622869352,-0.07728261938411764
Q9BSH4,TACO1,20.53408490245357,20.41160382619629,0.7987790941262373,15.384615384615385,-0.12248107625728011,-0.1533353553666284
Q15233,NONO,20.671945950321497,20.667476945193094,0.5603687983794199,2.564102564102564,-0.00446900512840287,-0.00797511414148536
Q9BX68,HINT2,20.579494492526873,20.59015171641168,0.6723038762911528,2.564102564102564,0.010657223884805944,0.015851795981897104
O75251,NDUFS7,20.552135765731176,20.45711181868121,0.7841236974951994,7.6923076923076925,-0.09502394704996675,-0.12118489385477157
P46020,PHKA1,20.677180666177684,20.504930379542568,0.5372675605151315,10.256410256410255,-0.17225028663511566,-0.32060429345475894
Q5BKX8,CAVIN4,20.385818703478744,20.269203378195723,0.6593202300465228,5.128205128205128,-0.11661532528302132,-0.1768720569590178
Q9Y376,CAB39,20.658714388254467,20.61744034194036,0.5500900150708764,2.564102564102564,-0.04127404631410769,-0.07503144064301864
Q86SX6,GLRX5,20.574219821175134,20.507572510512798,0.802496978247119,7.6923076923076925,-0.06664731066233642,-0.08304992102015518
Q9Y613,FHOD1,20.65134100887168,20.496380061236284,0.5974708053657486,7.6923076923076925,-0.15496094763539503,-0.2593615390806148
Q5XKP0,MICOS13,20.524044446456568,20.360334581041887,0.7956059750224884,15.384615384615385,-0.16370986541468113,-0.20576751627594772
Q8N8N7,PTGR2,20.587448290485753,20.559679998262855,0.6563686087442878,2.564102564102564,-0.02776829222289834,-0.04230594189448277
O75306,NDUFS2,20.550077038209956,20.51935367168631,0.6369909166008243,2.564102564102564,-0.030723366523645268,-0.04823203239316884
Q9Y623,MYH4,19.994272041894554,19.759516421389304,1.3283507487119979,12.82051282051282,-0.23475562050525056,-0.17672713380323343
P46734,MAP2K3,20.549577283052432,20.436570975932668,0.6511701127191779,5.128205128205128,-0.11300630711976467,-0.17354344880459754
Q6UXV4,APOOL,20.506827082037383,20.455434144021837,0.6677337166868373,2.564102564102564,-0.05139293801554601,-0.07696621681850604
P54284,CACNB3,20.568561883640186,20.39904724699763,0.6340443937446911,7.6923076923076925,-0.16951463664255684,-0.26735452330300835
P28070,PSMB4,20.548659302891075,20.536401552831304,0.303584102794162,2.564102564102564,-0.0122577500597707,-0.04037678503897741
Q2TBA0,KLHL40,20.39281738588677,20.291275814482027,0.9244407533384281,5.128205128205128,-0.1015415714047414,-0.10984108071614633
O95445,APOM,19.24284680932006,19.01754737598508,1.9598445192851695,10.256410256410255,-0.22529943333497826,-0.11495780972316805
O75155,CAND2,20.53048671843934,20.42118459061441,0.6794420257173812,5.128205128205128,-0.10930212782493243,-0.16087042556651837
Q9Y6M9,NDUFB9,20.422403118851033,20.332367317498665,0.7555958543367339,5.128205128205128,-0.09003580135236788,-0.11915867568040298
P54922,ADPRH,20.245461622303555,20.041182371053964,1.1877554768742558,7.6923076923076925,-0.20427925124959145,-0.17198763148386467
Q9UBQ5,EIF3K,20.433027549953184,20.357471677635687,0.8428642536000527,5.128205128205128,-0.07555587231749783,-0.08964180411588535
P28074,PSMB5,20.473854065093178,20.447743585202524,0.34019776928997747,2.564102564102564,-0.026110479890654403,-0.07675088506649899
P12110,COL6A2,19.330503806600184,19.051130086788714,1.6439008144917218,20.51282051282051,-0.2793737198114705,-0.1699456058106828
O60936,NOL3,20.44986270937172,20.400352214456575,0.6684168472791939,2.564102564102564,-0.049510494915143255,-0.07407128518180961
Q9UKX3,MYH13,19.775858067365768,19.615276050175392,1.3372366343821043,10.256410256410255,-0.16058201719037513,-0.12008496705938296
P52895,AKR1C2,19.78706320590565,19.644453112605554,1.2730734328692435,20.51282051282051,-0.142610093300096,-0.11202031997375236
Q9NSD9,FARSB,20.453127984332486,20.444344045517273,0.4395718733934329,2.564102564102564,-0.008783938815213332,-0.019982941008947097
Q9Y6B6,SAR1B,20.323167621632326,20.287832905671404,0.7329585211343249,2.564102564102564,-0.035334715960921415,-0.048208343230988694
P17152,TMEM11,20.405939678884536,20.163232618470687,0.5364457036357106,12.82051282051282,-0.24270706041384926,-0.4524354632144965
P00167,CYB5A,19.270521111918207,19.161121274888938,1.277066030576522,10.256410256410255,-0.10939983702926881,-0.08566498083100767
Q9NR12,PDLIM7,20.187879520528593,20.1783060672149,0.7875490032986959,2.564102564102564,-0.00957345331369197,-0.012156009687769257
Q9NTM9,CUTC,20.308772498808235,20.248857675019345,0.7238616144177422,2.564102564102564,-0.05991482378889046,-0.08277110237028465
Q702N8,XIRP1,20.23906245498731,20.12246737382047,0.8483934704357322,5.128205128205128,-0.11659508116683881,-0.13743043202225017
P21810,BGN,19.42095290706884,19.251268879973477,1.3985272403085294,15.384615384615385,-0.16968402709536434,-0.12133051270272742
O95563,MPC2,20.23154452143028,20.17130541453056,0.7715557512474808,2.564102564102564,-0.060239106899718564,-0.07807485953195434
P28072,PSMB6,20.30885464719853,20.300817783737582,0.3545158216763918,2.564102564102564,-0.008036863460947785,-0.022669971181946216
O95817,BAG3,20.283608571805516,20.258392775672206,0.5471511943306515,2.564102564102564,-0.02521579613330971,-0.046085609233033
P05026,ATP1B1,20.259055189340696,20.161903969274096,0.6878906979995201,5.128205128205128,-0.09715122006659982,-0.1412306058929548
Q9NZA1,CLIC5,20.271849591291204,20.09695083668077,0.6375547172923515,7.6923076923076925,-0.17489875461043525,-0.2743274418127083
Q9P0L0,VAPA,20.258590438786992,20.219710444268262,0.4355572681418932,2.564102564102564,-0.03887999451873014,-0.08926494255185762
P11171,EPB41,19.47464803447835,19.437230433140915,1.328233460194804,2.564102564102564,-0.03741760133743455,-0.02817095221494174
P21926,CD9,19.3201347796718,19.184667287574158,1.398307204243436,7.6923076923076925,-0.13546749209764286,-0.096879635380938
P52564,MAP2K6,20.26349635178605,20.106199039002906,0.5450556353757402,7.6923076923076925,-0.15729731278314318,-0.28858946238526373
Q9Y2Z9,COQ6,20.130066292503887,20.00476585455782,0.8188858570091923,7.6923076923076925,-0.12530043794606627,-0.1530133129954151
A6NNS2,DHRS7C,20.111367917603772,19.926576035791804,0.796284452056874,7.6923076923076925,-0.18479188181196804,-0.23206767548284293
P68402,PAFAH1B2,19.92449996572439,19.905913133290127,0.7315619798755223,2.564102564102564,-0.018586832434262845,-0.025407050865909483
P51572,BCAP31,19.6423912627595,19.59095480105835,0.892025582818395,7.6923076923076925,-0.051436461701150904,-0.05766254095385369
P00492,HPRT1,19.685780026172928,19.653229090375305,1.0206899562061693,2.564102564102564,-0.032550935797623026,-0.03189111012575503
Q9H1R3,MYLK2,20.033739609692383,19.816202301126598,0.9416511379758317,7.6923076923076925,-0.21753730856578457,-0.2310168806607101
O95139,NDUFB6,20.055331661891966,19.952215483908585,0.630848566355835,7.6923076923076925,-0.10311617798338091,-0.1634563086653944
Q13867,BLMH,20.1180326777944,20.124570027662713,0.29472608670310874,2.564102564102564,0.006537349868313669,0.022181103618761255
P61956,SUMO2,19.852059759952088,19.857434551598722,0.7339938883998027,2.564102564102564,0.005374791646634236,0.007322665394873989
Q9H223,EHD4,19.83278589743905,19.815338880064573,0.8230582875110981,2.564102564102564,-0.01744701737447585,-0.02119779077522574
Q9Y305,ACOT9,20.124941903131365,20.110998811105166,0.4588327323395512,2.564102564102564,-0.013943092026199366,-0.03038818079761804
O14957,UQCR11,19.99423376469978,19.909397705319538,0.7548875924130062,5.128205128205128,-0.08483605938024041,-0.11238237352538946
P45954,ACADSB,19.996062221871682,19.946612456911968,0.7020908943057464,2.564102564102564,-0.049449764959714315,-0.07043214113838078
P02751,FN1,19.228685460166613,19.05466016694099,1.5088915302602532,7.6923076923076925,-0.17402529322562188,-0.1153332030405168
Q9Y6H1,CHCHD2,20.053029800752743,20.031903039298985,0.4260442645275379,2.564102564102564,-0.02112676145375758,-0.04958818416951609
Q12988,HSPB3,20.053987872054357,19.886659438686422,0.6346498726483859,10.256410256410255,-0.1673284333679348,-0.2636547182617013
P55268,LAMB2,19.128316125312164,19.009089659693256,1.3887744039112795,12.82051282051282,-0.11922646561890815,-0.08585013180191418
Q15555,MAPRE2,20.029252942887396,19.92871767618382,0.6098516195093736,7.6923076923076925,-0.10053526670357726,-0.16485201233778474
Q9UFN0,NIPSNAP3A,19.94187534692453,19.834264727696183,0.7295687539850069,10.256410256410255,-0.10761061922834614,-0.14749894186197235
Q13698,CACNA1S,20.047069435081244,19.913437486064964,0.47184220241478353,17.94871794871795,-0.13363194901628006,-0.2832132190219134
O95298,NDUFC2,20.037879593268293,19.8112303559559,0.4917544513360864,17.94871794871795,-0.22664923731239384,-0.4608992083276372
Q13526,PIN1,19.895504235179747,19.896364117013338,0.38061632082277486,5.128205128205128,8.598818335912028e-4,0.0022591827689690345
O14653,GOSR2,19.914663155589185,19.795692019642885,0.8056592602525158,25.64102564102564,-0.11897113594629971,-0.1476692962096791
O00629,KPNA4,20.015759405718306,19.994437251876946,0.3654102376552544,2.564102564102564,-0.021322153841360603,-0.058351276576648486
P51812,RPS6KA3,19.997127411623552,19.952725346735495,0.5093383410698749,2.564102564102564,-0.044402064888057424,-0.08717597185947173
Q99757,TXN2,19.922300581792083,19.921836954044448,0.47244429869041027,2.564102564102564,-4.6362774763508696e-4,-9.813384327427334e-4
O75822,EIF3J,19.937044753968447,19.903471952378116,0.3652062665764679,2.564102564102564,-0.03357280159033138,-0.09192832835277162
P03886,MT-ND1,19.78549525062789,19.546377782874888,0.931639228192235,15.384615384615385,-0.23911746775300102,-0.2566631594259805
P51553,IDH3G,19.8839453633566,19.807373108860308,0.6805816131945296,5.128205128205128,-0.07657225449629124,-0.11251002526629339
Q9Y6E2,BZW2,19.783395036972593,19.635565083754617,0.9982707916120933,5.128205128205128,-0.14782995321797543,-0.14808602481421593
