uniprot_id,gene,n_miss,pct_miss,mean_int,class
P17540,CKMT2,0,0,24.901364393793564,Complete
P60660,MYL6,0,0,25.505343405790587,Complete
Q93084,ATP2A3,3,10.344827586206897,24.448631848306604,MNAR
P62979,RPS27A,0,0,25.254555714737627,Complete
Q53GG5,PDLIM3,1,3.4482758620689653,24.935710945153197,MNAR
P30086,PEBP1,0,0,25.212889184770614,Complete
P07951,TPM2,0,0,24.424206282493717,Complete
P00441,SOD1,0,0,25.42604588320088,Complete
P02763,ORM1,0,0,25.11964147144963,Complete
P06744,GPI,0,0,25.125328741276185,Complete
P07437,TUBB,0,0,25.379227191677607,Complete
Q99497,PARK7,0,0,25.050508356967892,Complete
P00505,GOT2,0,0,24.629951574116287,Complete
P08590,MYL3,0,0,24.077177860927495,Complete
P00403,MT-CO2,0,0,24.86618858442604,Complete
P01876,IGHA1,0,0,24.75298498600728,Complete
Q06830,PRDX1,0,0,25.098281163382357,Complete
P09972,ALDOC,0,0,24.814742212410017,Complete
P99999,CYCS,0,0,24.8555675336609,Complete
P09493,TPM1,0,0,24.142377323599824,Complete
P62937,PPIA,0,0,25.12082665680187,Complete
P21695,GPD1,0,0,25.03538643337653,Complete
P23528,CFL1,0,0,24.97914686226078,Complete
P08670,VIM,0,0,24.064870327669475,Complete
O75390,CS,0,0,24.70521553744164,Complete
Q16698,DECR1,0,0,24.72180306867024,Complete
P11142,HSPA8,0,0,24.914101048008252,Complete
P40939,HADHA,0,0,24.561282506276534,Complete
Q99798,ACO2,0,0,24.557191340662072,Complete
P09382,LGALS1,0,0,24.98169647983428,Complete
P30043,BLVRB,0,0,24.705460291647025,Complete
P24752,ACAT1,0,0,24.533510210724124,Complete
P07355,ANXA2,0,0,24.737204492595467,Complete
P50461,CSRP3,2,6.896551724137931,24.401018232705407,MNAR
O75112,LDB3,2,6.896551724137931,24.456002198371152,MNAR
P14550,AKR1A1,0,0,24.71256571580509,Complete
P28161,GSTM2,0,0,24.47082334959927,Complete
Q00872,MYBPC1,2,6.896551724137931,24.270417502915283,MNAR
P48788,TNNI2,3,10.344827586206897,24.016059565870385,MNAR
P08133,ANXA6,0,0,24.69741858507661,Complete
P01024,C3,0,0,24.358095993143344,Complete
Q9Y281,CFL2,0,0,24.380351920219944,Complete
P02766,TTR,0,0,24.5081122893502,Complete
P21796,VDAC1,0,0,24.24629331016692,Complete
P10599,TXN,0,0,24.583762628890273,Complete
Q14315,FLNC,1,3.4482758620689653,24.086035788977004,MNAR
P01023,A2M,0,0,24.268355022884382,Complete
P0DP23,CALM1,0,0,24.50485097417064,Complete
P45378,TNNT3,2,6.896551724137931,23.625221446061303,MNAR
P07195,LDHB,0,0,24.399838440924473,Complete
P06703,S100A6,2,6.896551724137931,24.1761743147766,MNAR
O00499,BIN1,0,0,24.02229242292156,Complete
P49748,ACADVL,0,0,24.00895440346176,Complete
P15121,AKR1B1,0,0,24.031620233566603,Complete
P30048,PRDX3,0,0,24.126763121174942,Complete
P55084,HADHB,0,0,23.954138990768556,Complete
P04040,CAT,0,0,24.008669372659643,Complete
P26447,S100A4,0,0,24.042602448023015,Complete
P22695,UQCRC2,0,0,23.94694476916003,Complete
P68363,TUBA1B,0,0,24.310105460201502,Complete
P12236,SLC25A6,0,0,23.559370252060543,Complete
P05141,SLC25A5,0,0,23.913927023032986,Complete
P08758,ANXA5,0,0,24.136141475568976,Complete
P62807,H2BC4,0,0,23.70686586721848,Complete
P68366,TUBA4A,0,0,23.73134539777171,Complete
P07585,DCN,0,0,23.621047409505866,Complete
Q9Y235,APOBEC2,1,3.4482758620689653,23.55417647621825,MNAR
P07900,HSP90AA1,0,0,24.05555853988458,Complete
Q05639,EEF1A2,2,6.896551724137931,23.79606204247223,MNAR
P56134,ATP5MF,0,0,23.82801573605475,Complete
Q8WZ42,TTN,2,6.896551724137931,23.477542723760557,MNAR
Q86TD4,SRL,2,6.896551724137931,23.836321927356945,MNAR
P0DMV8,HSPA1A,0,0,24.02944166684179,Complete
P10606,COX5B,0,0,23.8058296224445,Complete
P63316,TNNC1,2,6.896551724137931,23.381103672923956,MNAR
Q13228,SELENBP1,0,0,24.027093090692272,Complete
P30084,ECHS1,0,0,23.892298715922774,Complete
O00483,NDUFA4,0,0,23.434954419380805,Complete
O75964,ATP5MG,0,0,23.63641864999243,Complete
P07737,PFN1,0,0,23.90361085060441,Complete
P36542,ATP5F1C,0,0,23.635043238469443,Complete
Q9GZV1,ANKRD2,2,6.896551724137931,23.618280707951502,MNAR
P31930,UQCRC1,0,0,23.712405676904247,Complete
Q16836,HADH,0,0,23.881744331224198,Complete
Q96HC4,PDLIM5,0,0,23.573883984767818,Complete
P61981,YWHAG,0,0,23.828313427965053,Complete
O60240,PLIN1,1,3.4482758620689653,22.5449641044109,MAR
P24310,COX7A1,0,0,23.609410932555964,Complete
P07108,DBI,0,0,23.92629346485187,Complete
P04179,SOD2,0,0,23.894358586375798,Complete
P06753,TPM3,0,0,23.04985946521584,Complete
P68371,TUBB4B,0,0,23.9333448604268,Complete
Q6ZMU5,TRIM72,2,6.896551724137931,23.736809055954655,MNAR
P13073,COX4I1,0,0,23.634748698169343,Complete
Q16851,UGP2,0,0,23.791419671620016,Complete
P48047,ATP5PO,0,0,23.603100410384442,Complete
P04083,ANXA1,0,0,23.37844681862203,Complete
P51884,LUM,0,0,23.571469193501663,Complete
O14958,CASQ2,2,6.896551724137931,23.370617660070145,MNAR
P09417,QDPR,0,0,23.665664311132755,Complete
Q96DG6,CMBL,0,0,23.361350895778795,Complete
P54296,MYOM2,2,6.896551724137931,23.264654476465722,MNAR
P69892,HBG2,4,13.793103448275861,22.518378312616598,MNAR
Q09666,AHNAK,0,0,23.435324621809386,Complete
Q04760,GLO1,0,0,23.551589955378212,Complete
P14174,MIF,0,0,23.617444930810816,Complete
Q9Y277,VDAC3,0,0,23.381248433512457,Complete
P09211,GSTP1,0,0,23.57824032951287,Complete
Q13011,ECH1,0,0,23.4227103487566,Complete
P06396,GSN,0,0,23.620191311679026,Complete
Q00325,SLC25A3,0,0,23.352638936396463,Complete
O75947,ATP5PD,0,0,23.272478170251723,Complete
Q8N142,ADSS1,2,6.896551724137931,23.344306311023722,MNAR
Q6NZI2,CAVIN1,0,0,23.31778642904817,Complete
P00846,MT-ATP6,7,24.137931034482758,23.135219888330102,MNAR
P19237,TNNI1,2,6.896551724137931,22.766769263038523,MNAR
Q9UBY9,HSPB7,1,3.4482758620689653,23.23922998126427,MNAR
P01871,IGHM,0,0,23.004413402683713,Complete
P04080,CSTB,0,0,23.481326652344116,Complete
O75298,RTN2,2,6.896551724137931,23.223612315617146,MNAR
P13796,LCP1,0,0,23.34736976690779,Complete
P35609,ACTN2,2,6.896551724137931,21.721074451704094,MNAR
Q13423,NNT,0,0,23.141006072910052,Complete
P13805,TNNT1,2,6.896551724137931,22.684518651572823,MNAR
P30044,PRDX5,0,0,23.42463072832016,Complete
Q9Y2J8,PADI2,2,6.896551724137931,23.288287198863017,MNAR
Q9UDW1,UQCR10,2,6.896551724137931,23.172790890799472,MNAR
P13804,ETFA,0,0,23.290621718550202,Complete
P33121,ACSL1,0,0,23.441362177138156,Complete
P35754,GLRX,2,6.896551724137931,22.188521428665258,MNAR
P07954,FH,0,0,23.162326832390622,Complete
P49773,HINT1,0,0,23.42163613808714,Complete
P11055,MYH3,6,20.689655172413794,22.736591980161137,MNAR
O75323,NIPSNAP2,1,3.4482758620689653,23.06357951600407,MAR
P02794,FTH1,0,0,23.146092998339867,Complete
P45880,VDAC2,0,0,23.20525583777027,Complete
Q6FI13,HIST2H2AA3,0,0,22.712277889893738,Complete
P14621,ACYP2,0,0,22.84684565997891,Complete
P09669,COX6C,0,0,23.115250412286127,Complete
P20674,COX5A,0,0,23.07883630232475,Complete
P47985,UQCRFS1,0,0,23.092680531331407,Complete
P01624,IGKV3-15,0,0,22.942931069856087,Complete
P00387,CYB5R3,0,0,23.27350276105598,Complete
P01619,IGKV3-20,0,0,22.925316961797318,Complete
P08238,HSP90AB1,0,0,23.209364981088545,Complete
P22061,PCMT1,0,0,23.183225614014887,Complete
P62805,H4C1,0,0,22.616240772713933,Complete
P07602,PSAP,0,0,23.143219101373134,Complete
P42126,ECI1,0,0,22.688780516374788,Complete
Q9UHQ9,CYB5R1,0,0,22.892359680176433,Complete
Q9H7C9,AAMDC,0,0,22.805507999952518,Complete
Q00169,PITPNA,0,0,23.258031633125512,Complete
P56385,ATP5ME,0,0,22.71813961601375,Complete
P14927,UQCRB,0,0,22.894468224695682,Complete
Q9NRX4,PHPT1,0,0,23.027174942446997,Complete
P61758,VBP1,5,17.24137931034483,23.03017235891183,MNAR
P00450,CP,0,0,23.013962252127033,Complete
Q07021,C1QBP,0,0,22.966190136033752,Complete
P00325,ADH1B,0,0,22.74191181332988,Complete
P35573,AGL,1,3.4482758620689653,22.80522172689201,MAR
P10768,ESD,0,0,23.109250847856504,Complete
Q9NZU5,LMCD1,0,0,22.77539874957831,Complete
P63241,EIF5A,0,0,23.175247329651175,Complete
P30049,ATP5F1D,0,0,22.834595664933317,Complete
P16671,CD36,0,0,22.68209572520103,Complete
Q96Q06,PLIN4,0,0,22.292568744001997,Complete
P13693,TPT1,0,0,23.030739786945517,Complete
P08574,CYC1,0,0,22.882542991961603,Complete
O60662,KLHL41,2,6.896551724137931,22.682928161717072,MNAR
Q9NZ45,CISD1,1,3.4482758620689653,22.740368683311477,MAR
P31040,SDHA,0,0,22.804353541374557,Complete
P07919,UQCRH,0,0,22.861277485193806,Complete
P55786,NPEPPS,0,0,22.871816457299502,Complete
Q9BQ69,MACROD1,1,3.4482758620689653,22.79190899107803,MAR
P01011,SERPINA3,0,0,22.91615464468908,Complete
Q9UN36,NDRG2,1,3.4482758620689653,22.88702625463421,MAR
Q9H0U4,RAB1B,0,0,23.044744357573332,Complete
Q9NZN4,EHD2,0,0,22.73185599681895,Complete
Q15847,ADIRF,4,13.793103448275861,21.794054065177196,MNAR
P61970,NUTF2,0,0,23.0615327907739,Complete
O75369,FLNB,0,0,22.821726149249805,Complete
P18206,VCL,0,0,23.013993854571904,Complete
Q03135,CAV1,0,0,22.516874948804677,Complete
P20929,NEB,4,13.793103448275861,22.04388181150947,MNAR
P06737,PYGL,0,0,22.975173607213275,Complete
P43155,CRAT,1,3.4482758620689653,22.62233096180062,MAR
P50502,ST13,0,0,22.891139978070935,Complete
Q04828,AKR1C1,0,0,22.612738020645025,Complete
P61088,UBE2N,0,0,22.87748997224776,Complete
P14625,HSP90B1,0,0,22.896431600352887,Complete
P22392,NME2,0,0,22.976675302201265,Complete
Q9NQC3,RTN4,0,0,22.804621519285526,Complete
P36957,DLST,0,0,22.629876649421128,Complete
Q5VXT5,SYPL2,2,6.896551724137931,22.523573475416896,MNAR
P62826,RAN,0,0,22.876356838358582,Complete
P46976,GYG1,1,3.4482758620689653,22.5378071572242,MAR
P13489,RNH1,0,0,22.831740148578007,Complete
P11766,ADH5,0,0,22.887476236053455,Complete
P42765,ACAA2,0,0,22.76261962554491,Complete
P63104,YWHAZ,0,0,22.83800303443345,Complete
P54652,HSPA2,1,3.4482758620689653,22.42120320291438,MAR
P10809,HSPD1,0,0,22.760034556160157,Complete
P10909,CLU,0,0,22.462991369328392,Complete
P24539,ATP5PB,1,3.4482758620689653,22.615084513481037,MAR
P21333,FLNA,0,0,22.861051838631628,Complete
P04264,KRT1,1,3.4482758620689653,21.828279343122343,MAR
O75915,ARL6IP5,0,0,22.78565348215496,Complete
P11177,PDHB,0,0,22.478923531971606,Complete
P12814,ACTN1,0,0,22.32507046608292,Complete
P14854,COX6B1,0,0,22.54869208185823,Complete
P06702,S100A9,0,0,22.131400121553142,Complete
P49411,TUFM,0,0,22.68360540630786,Complete
P05109,S100A8,0,0,22.458173881526385,Complete
Q16775,HAGH,0,0,22.64173548037551,Complete
Q01995,TAGLN,0,0,22.70663260126883,Complete
P28331,NDUFS1,0,0,22.59038462052666,Complete
P09622,DLD,0,0,22.541451537313616,Complete
Q02218,OGDH,0,0,22.504415306766393,Complete
O75208,COQ9,0,0,22.388462350831173,Complete
P10515,DLAT,0,0,22.453433568068135,Complete
Q8NI60,COQ8A,1,3.4482758620689653,22.377272481369683,MAR
O75746,SLC25A12,2,6.896551724137931,22.520222849866563,MNAR
Q00688,FKBP3,0,0,22.602269353455473,Complete
Q96IX5,ATP5MD,0,0,22.176438896139633,Complete
P13639,EEF2,0,0,22.70046098704613,Complete
O43707,ACTN4,0,0,22.676953755193875,Complete
P08559,PDHA1,0,0,22.394028197778585,Complete
P26038,MSN,0,0,22.78888411852944,Complete
P78417,GSTO1,0,0,22.56255207119489,Complete
P07738,BPGM,0,0,22.508403186087683,Complete
P01780,IGHV3-7,0,0,22.257229572579718,Complete
Q8N335,GPD1L,0,0,22.30846570473029,Complete
Q9P2R7,SUCLA2,0,0,22.370030400964417,Complete
P22314,UBA1,0,0,22.657068383754588,Complete
P11310,ACADM,0,0,22.385960196187234,Complete
P49747,COMP,2,6.896551724137931,21.27605497664396,MAR
P21912,SDHB,0,0,22.286624252784275,Complete
P49189,ALDH9A1,0,0,22.57859065683898,Complete
P09467,FBP1,2,6.896551724137931,22.08670410097946,MNAR
P51888,PRELP,0,0,21.510236865485385,Complete
Q14353,GAMT,2,6.896551724137931,22.337481035046224,MNAR
Q9NR31,SAR1A,0,0,22.525146177185437,Complete
Q16853,AOC3,0,0,21.61714169380765,Complete
P21266,GSTM3,0,0,22.143340161151777,Complete
P35232,PHB,0,0,22.448141755340824,Complete
P07237,P4HB,0,0,22.58191472301435,Complete
P02792,FTL,0,0,22.11336245809058,Complete
Q8TCA0,LRRC20,1,3.4482758620689653,22.301101926014546,MAR
P15954,COX7C,0,0,22.069262542866348,Complete
P04433,IGKV3-11,1,3.4482758620689653,22.22836445681787,MAR
Q9H4M9,EHD1,0,0,22.47199365048236,Complete
P05155,SERPING1,0,0,22.23902138480259,Complete
P37840,SNCA,0,0,22.11199658471911,Complete
P61224,RAP1B,0,0,22.461371023848514,Complete
P31946,YWHAB,0,0,22.551915649470494,Complete
P84243,H3-3A,0,0,21.747746333759064,Complete
Q08209,PPP3CA,0,0,22.420532161713133,Complete
O96000,NDUFB10,0,0,22.312377795733294,Complete
P60903,S100A10,0,0,22.194415058433847,Complete
P52565,ARHGDIA,0,0,22.471283561104208,Complete
P24298,GPT,0,0,22.116868291158507,Complete
Q00765,REEP5,0,0,22.38195913348967,Complete
P16219,ACADS,0,0,22.12532993195816,Complete
Q16531,DDB1,0,0,22.29739405896982,Complete
P05091,ALDH2,0,0,22.34978544176086,Complete
P07339,CTSD,0,0,22.40225165856539,Complete
P00352,ALDH1A1,0,0,22.343606337294535,Complete
P49753,ACOT2,0,0,22.231525195918543,Complete
P50395,GDI2,0,0,22.36497515752114,Complete
P08603,CFH,0,0,22.147262787464598,Complete
P62191,PSMC1,0,0,22.30668614607105,Complete
P09488,GSTM1,4,13.793103448275861,21.72486265529526,MNAR
P04271,S100B,8,27.586206896551722,20.372770303299905,MNAR
O14949,UQCRQ,0,0,21.899226881710458,Complete
P62942,FKBP1A,0,0,22.340424349946364,Complete
Q9NTK5,OLA1,0,0,22.275168523280158,Complete
Q99623,PHB2,0,0,22.199603062799248,Complete
P20073,ANXA7,0,0,22.30300083696974,Complete
Q9UBQ7,GRHPR,0,0,22.235236491632698,Complete
P19404,NDUFV2,1,3.4482758620689653,22.08146356575052,MAR
Q15365,PCBP1,0,0,22.16021231921462,Complete
P23141,CES1,9,31.03448275862069,20.99469167516531,MNAR
O75083,WDR1,0,0,22.194972055447643,Complete
P38117,ETFB,0,0,22.064206364180574,Complete
P51452,DUSP3,1,3.4482758620689653,22.14989887639377,MAR
P23109,AMPD1,3,10.344827586206897,21.77982464540869,MNAR
P35080,PFN2,1,3.4482758620689653,22.00157162831305,MAR
P60842,EIF4A1,0,0,22.20345737993913,Complete
P05090,APOD,0,0,22.051630622057434,Complete
Q16082,HSPB2,2,6.896551724137931,21.99554079241345,MNAR
P02654,APOC1,3,10.344827586206897,21.379170373620976,MNAR
Q9UM54,MYO6,0,0,21.491543346396266,Complete
Q9UJS0,SLC25A13,2,6.896551724137931,21.860104959554764,MNAR
P26678,PLN,7,24.137931034482758,21.525544969023372,MNAR
P17858,PFKL,0,0,21.780056779004347,Complete
P27105,STOM,0,0,21.781539637258895,Complete
P63098,PPP3R1,1,3.4482758620689653,21.81134832399241,MAR
P38646,HSPA9,0,0,21.960477424773277,Complete
P61077,UBE2D3,0,0,21.941224252948306,Complete
P00751,CFB,0,0,21.859936598553904,Complete
P10644,PRKAR1A,1,3.4482758620689653,21.785805047126836,MAR
P59666,DEFA3,1,3.4482758620689653,21.87226388752644,MAR
P01019,AGT,0,0,21.8967792588139,Complete
P84077,ARF1,0,0,22.079407477648058,Complete
P53597,SUCLG1,0,0,21.716403815721076,Complete
P37837,TALDO1,0,0,22.021322770015214,Complete
Q6YN16,HSDL2,0,0,21.707056139805204,Complete
Q01469,FABP5,0,0,21.80435603920457,Complete
Q14624,ITIH4,0,0,21.696003672440952,Complete
Q9NWV4,CZIB,0,0,21.989564829644753,Complete
Q99584,S100A13,0,0,21.92839691402943,Complete
Q9UHP9,SMPX,9,31.03448275862069,21.77365957914676,MNAR
Q9H0N5,PCBD2,1,3.4482758620689653,21.77275571357213,MAR
P48147,PREP,1,3.4482758620689653,21.782899080394404,MAR
P63208,SKP1,0,0,21.860579755461618,Complete
P18124,RPL7,0,0,22.007432191280586,Complete
P31937,HIBADH,0,0,21.679060645961915,Complete
P29692,EEF1D,0,0,21.885518948970798,Complete
P55072,VCP,0,0,21.92279961119739,Complete
P00491,PNP,0,0,21.638435285811116,Complete
Q96AQ6,PBXIP1,1,3.4482758620689653,21.722640776182196,MAR
Q9NP98,MYOZ1,7,24.137931034482758,21.012488973182702,MNAR
P60953,CDC42,0,0,21.88681118768255,Complete
P13716,ALAD,0,0,21.663146501548134,Complete
P50238,CRIP1,2,6.896551724137931,21.186716065413705,MAR
P50213,IDH3A,0,0,21.636035055201784,Complete
P49821,NDUFV1,0,0,21.618853887312262,Complete
Q6NVY1,HIBCH,0,0,21.726028453721018,Complete
P17612,PRKACA,0,0,21.762286445587,Complete
O95831,AIFM1,0,0,21.64481423188788,Complete
Q02978,SLC25A11,0,0,21.30539726108592,Complete
P13645,KRT10,0,0,20.487582838475003,Complete
P52179,MYOM1,4,13.793103448275861,21.491780464236875,MNAR
Q9BWH2,FUNDC2,0,0,21.53234915664153,Complete
P42330,AKR1C3,0,0,21.759591052057182,Complete
P17661,DES,2,6.896551724137931,20.878959695955185,MAR
P54920,NAPA,0,0,21.840052335290576,Complete
P61604,HSPE1,0,0,21.695673676973698,Complete
Q8NDY3,ADPRHL1,2,6.896551724137931,21.329652587539638,MNAR
Q16795,NDUFA9,0,0,21.561434987387937,Complete
Q9UKS6,PACSIN3,2,6.896551724137931,21.693381719035347,MNAR
Q13057,COASY,1,3.4482758620689653,21.76952535837493,MAR
O95299,NDUFA10,0,0,21.61394627029756,Complete
P49368,CCT3,0,0,21.72870702417037,Complete
O14880,MGST3,0,0,21.576227404498447,Complete
P35579,MYH9,0,0,21.765663012828742,Complete
P54289,CACNA2D1,0,0,21.57691275265992,Complete
P09960,LTA4H,0,0,21.741576412352654,Complete
Q9UIJ7,AK3,0,0,21.515407365218206,Complete
P61978,HNRNPK,0,0,21.801541609277372,Complete
Q9UBF9,MYOT,2,6.896551724137931,21.362604410845297,MNAR
P21291,CSRP1,0,0,21.74399233872726,Complete
Q9H4A4,RNPEP,0,0,21.639879583708186,Complete
P13807,GYS1,2,6.896551724137931,21.503988917771753,MNAR
Q16718,NDUFA5,0,0,21.547100395947187,Complete
Q16891,IMMT,0,0,21.509055565285163,Complete
A8MU46,SMTNL1,2,6.896551724137931,21.073222090273926,MAR
Q9H0P0,NT5C3A,2,6.896551724137931,21.376969138109626,MNAR
P16157,ANK1,0,0,21.312611984865853,Complete
P18859,ATP5PF,0,0,21.511126472333352,Complete
P24534,EEF1B2,0,0,21.65038891675922,Complete
P51148,RAB5C,0,0,21.682619804958016,Complete
Q9P0J0,NDUFA13,0,0,21.420286339228557,Complete
P28066,PSMA5,0,0,21.666894811624882,Complete
P40123,CAP2,0,0,21.514136820954317,Complete
P31949,S100A11,1,3.4482758620689653,21.213379617591194,MAR
O43676,NDUFB3,0,0,21.431558718807345,Complete
P09429,HMGB1,0,0,21.740348824208375,Complete
P30153,PPP2R1A,0,0,21.646853561554977,Complete
P07099,EPHX1,0,0,21.646856882234527,Complete
P11166,SLC2A1,0,0,21.209301298678206,Complete
P13861,PRKAR2A,0,0,21.443213119156127,Complete
P68036,UBE2L3,0,0,21.5675953217444,Complete
Q9UHG3,PCYOX1,0,0,21.61740371668707,Complete
Q13643,FHL3,2,6.896551724137931,21.245108829404494,MAR
P02545,LMNA,0,0,21.408509530733113,Complete
O14561,NDUFAB1,0,0,21.52773248302841,Complete
P06312,IGKV4-1,2,6.896551724137931,20.948727536751488,MAR
P51668,UBE2D1,8,27.586206896551722,21.224884939058395,MNAR
P01034,CST3,1,3.4482758620689653,21.47150933173301,MAR
P30566,ADSL,0,0,21.49955199730201,Complete
P16152,CBR1,0,0,21.657321120104886,Complete
P52209,PGD,0,0,21.513530214314383,Complete
P54578,USP14,0,0,21.567971104828924,Complete
Q16555,DPYSL2,0,0,21.651603037748078,Complete
P63244,RACK1,0,0,21.58410654470374,Complete
Q01432,AMPD3,3,10.344827586206897,21.165538013887797,MNAR
Q96IU4,ABHD14B,0,0,21.653148576230357,Complete
Q8NCW5,NAXE,0,0,21.48398506948687,Complete
O15382,BCAT2,3,10.344827586206897,21.234274374508935,MNAR
P37802,TAGLN2,0,0,21.498921348188127,Complete
P05387,RPLP2,0,0,21.498861327381505,Complete
Q6IBS0,TWF2,0,0,21.49027368204218,Complete
O14818,PSMA7,0,0,21.53149494134473,Complete
P19367,HK1,0,0,21.45330923813587,Complete
P25789,PSMA4,0,0,21.48883929125101,Complete
Q14324,MYBPC2,3,10.344827586206897,21.239995133773746,MNAR
P56556,NDUFA6,1,3.4482758620689653,21.249359198499878,MAR
P50995,ANXA11,0,0,21.537807031816783,Complete
Q96MF2,STAC3,7,24.137931034482758,21.306309211155767,MNAR
Q9BS92,NIPSNAP3B,3,10.344827586206897,21.20884552396018,MNAR
P23526,AHCY,0,0,21.485993305383623,Complete
O95168,NDUFB4,0,0,21.14790501234624,Complete
O75489,NDUFS3,0,0,21.309887194782466,Complete
P30038,ALDH4A1,0,0,21.309764940849707,Complete
P25787,PSMA2,0,0,21.391512700712635,Complete
P14649,MYL6B,3,10.344827586206897,20.776644006744068,MNAR
Q15819,UBE2V2,0,0,21.458949800937347,Complete
O94760,DDAH1,1,3.4482758620689653,21.189831589824394,MAR
Q99643,SDHC,7,24.137931034482758,20.701360816666888,MNAR
P30626,SRI,0,0,21.425629269413744,Complete
P23327,HRC,2,6.896551724137931,21.214622360930342,MAR
P13987,CD59,0,0,21.45111087966758,Complete
O00151,PDLIM1,0,0,21.485547150509504,Complete
P31948,STIP1,0,0,21.391468326946843,Complete
P52907,CAPZA1,0,0,21.38535637663051,Complete
P20774,OGN,0,0,21.089968040787543,Complete
Q14240,EIF4A2,1,3.4482758620689653,21.396241479404445,MAR
P04632,CAPNS1,0,0,21.473820513251518,Complete
P22626,HNRNPA2B1,0,0,21.426160319538933,Complete
Q9HB71,CACYBP,2,6.896551724137931,21.401511014501065,MNAR
P60900,PSMA6,0,0,21.32751920173877,Complete
P25311,AZGP1,0,0,21.238591448022614,Complete
P51649,ALDH5A1,0,0,21.041350591821658,Complete
Q92530,PSMF1,0,0,21.118238503381754,Complete
Q9Y3D6,FIS1,0,0,21.160311409537712,Complete
P30101,PDIA3,0,0,21.3122930408684,Complete
P22352,GPX3,0,0,21.354950026254816,Complete
P12111,COL6A3,0,0,20.722983441552937,Complete
P27338,MAOB,0,0,21.141828338182496,Complete
P29401,TKT,0,0,20.782992954810982,Complete
O43678,NDUFA2,0,0,21.108135676378517,Complete
P13798,APEH,0,0,21.30697502473474,Complete
P61586,RHOA,0,0,21.349916376084874,Complete
P20231,TPSB2,1,3.4482758620689653,21.166209270152468,MAR
P11021,HSPA5,0,0,21.324993176989807,Complete
P21817,RYR1,2,6.896551724137931,21.016781398770714,MAR
O95810,CAVIN2,0,0,20.76994527514759,Complete
